plot_name,rgb_exists,lidar_exists,lidar_type,hyperspectral_exists,chm_exists,annotation_exists,rgb_size_mb
NIWO_011_2019,True,True,.laz,False,True,False,0.57
NIWO_011_2020,True,True,.laz,False,True,False,0.53
NIWO_012_2018,True,True,.laz,False,True,True,0.53
NIWO_012_2019,True,True,.laz,False,True,False,0.57
NIWO_012_2020,True,True,.laz,False,True,False,0.53
NIWO_013_2018,True,False,,False,True,False,0.53
NIWO_013_2019,True,True,.laz,False,True,False,0.53
NIWO_014_2018,True,True,.laz,False,True,True,0.58
NIWO_014_2019,True,True,.laz,False,True,False,0.58
NIWO_014_2020,True,True,.laz,False,True,False,0.57
NIWO_015_2018,True,True,.laz,False,True,True,0.52
NIWO_015_2019,True,True,.laz,False,True,False,0.57
NIWO_015_2020,True,True,.laz,False,True,False,0.5
NIWO_016_2018,True,True,.laz,False,True,True,0.56
NIWO_016_2019,True,True,.laz,False,True,False,0.58
NIWO_016_2020,True,True,.laz,False,True,False,0.55
NIWO_017_2018,True,True,.laz,False,True,True,0.57
NIWO_017_2019,True,True,.laz,False,True,False,0.57
NIWO_017_2020,True,True,.laz,False,True,False,0.55
NIWO_018_2018,True,False,,False,True,False,0.56
NIWO_018_2019,True,True,.laz,False,True,False,0.56
NIWO_019_2018,True,True,.laz,False,True,False,0.57
NIWO_019_2019,True,True,.laz,False,True,False,0.57
NIWO_019_2020,True,True,.laz,False,True,False,0.54
NIWO_020_2018,True,True,.laz,False,True,False,0.55
NIWO_020_2019,True,True,.laz,False,True,False,0.58
NIWO_020_2020,True,True,.laz,False,True,False,0.55
NIWO_021_2018,True,True,.laz,False,True,False,0.58
NIWO_021_2019,True,True,.laz,False,True,False,0.58
NIWO_021_2020,True,True,.laz,False,True,False,0.55
NIWO_022_2018,True,True,.laz,False,True,False,0.57
NIWO_022_2019,True,True,.laz,False,True,False,0.57
NIWO_022_2020,True,True,.laz,False,True,False,0.55
NIWO_023_2018,True,True,.laz,False,True,False,0.49
NIWO_023_2019,True,True,.laz,False,True,False,0.54
NIWO_024_2018,True,False,,False,True,False,0.56
NIWO_024_2019,True,True,.laz,False,True,False,0.56
NIWO_025_2018,True,False,,False,True,False,0.55
NIWO_025_2019,True,True,.laz,False,True,False,0.55
NIWO_026_2018,True,False,,False,True,False,0.54
NIWO_026_2019,True,True,.laz,False,True,False,0.54
NIWO_027_2018,True,False,,False,True,False,0.54
NIWO_027_2019,True,True,.laz,False,True,False,0.54
NIWO_028_2019,True,True,.laz,False,True,False,0.57
NIWO_029_2019,True,True,.laz,False,True,False,0.56
NIWO_030_2018,True,False,,False,True,False,0.55
NIWO_030_2019,True,True,.laz,False,True,False,0.55
NIWO_040_2018,True,False,,False,False,False,0.55
NIWO_040_2019,True,True,.laz,False,True,False,0.55
NIWO_040_2020,True,True,.laz,False,True,False,0.51
NIWO_041_2018,True,True,.laz,False,True,False,0.57
NIWO_041_2019,True,True,.laz,False,True,False,0.58
NIWO_041_2020,True,True,.laz,False,True,False,0.58
NIWO_042_2018,True,True,.laz,False,True,True,0.53
NIWO_042_2019,True,True,.laz,False,True,False,0.57
NIWO_042_2020,True,True,.laz,False,True,False,0.56
NOGP_007_2019,True,False,,False,True,False,0.54
NOGP_007_2020,True,True,.laz,False,True,False,0.52
NOGP_016_2019,True,False,,False,True,False,0.54
NOGP_016_2020,True,True,.laz,False,True,False,0.54
OAES_025_2019,True,True,.laz,False,True,False,0.56
OAES_030_2019,True,True,.laz,False,True,False,0.53
ONAQ_021_2019,True,True,.laz,False,False,True,0.51
OSBS_001_2018,True,True,.laz,False,True,False,0.57
OSBS_001_2019,True,True,.laz,False,True,False,0.55
OSBS_002_2018,True,True,.laz,False,True,False,0.57
OSBS_002_2019,True,True,.laz,False,True,False,0.56
OSBS_003_2018,True,True,.laz,False,True,False,0.54
OSBS_003_2019,True,True,.laz,False,True,True,0.58
OSBS_004_2018,True,True,.laz,False,True,False,0.57
OSBS_004_2019,True,True,.laz,False,True,False,0.58
OSBS_005_2018,True,True,.laz,False,False,False,0.52
OSBS_005_2019,True,True,.laz,False,False,False,0.51
OSBS_006_2018,True,True,.laz,False,True,False,0.56
OSBS_006_2019,True,True,.laz,False,True,False,0.56
OSBS_007_2019,True,True,.laz,False,True,False,0.58
OSBS_008_2018,True,True,.laz,False,True,False,0.58
OSBS_008_2019,True,True,.laz,False,True,True,0.57
OSBS_009_2018,True,True,.laz,False,True,False,0.57
OSBS_009_2019,True,True,.laz,False,True,False,0.56
OSBS_011_2018,True,True,.laz,False,True,False,0.56
OSBS_011_2019,True,True,.laz,False,True,True,0.57
OSBS_012_2019,True,True,.laz,False,True,False,0.51
OSBS_013_2019,True,True,.laz,False,True,False,0.58
OSBS_014_2018,True,True,.laz,False,True,False,0.57
OSBS_014_2019,True,True,.laz,False,True,False,0.57
OSBS_015_2019,True,True,.laz,False,True,True,0.56
OSBS_017_2018,True,True,.laz,False,True,False,0.54
OSBS_017_2019,True,True,.laz,False,True,False,0.57
OSBS_018_2018,True,True,.laz,False,True,False,0.55
OSBS_018_2019,True,True,.laz,False,True,False,0.57
OSBS_019_2018,True,True,.laz,False,True,False,0.48
OSBS_020_2019,True,True,.laz,False,True,False,0.45
OSBS_021_2018,True,True,.laz,False,True,False,0.56
OSBS_021_2019,True,True,.laz,False,True,False,0.55
OSBS_022_2018,True,True,.laz,False,True,False,0.52
OSBS_022_2019,True,True,.laz,False,True,True,0.5
OSBS_023_2018,True,True,.laz,False,True,False,0.56
OSBS_023_2019,True,True,.laz,False,True,True,0.54
OSBS_025_2018,True,True,.laz,False,True,False,0.56
OSBS_025_2019,True,True,.laz,False,True,False,0.56
OSBS_026_2019,True,True,.laz,False,True,False,0.57
OSBS_027_2018,True,True,.laz,False,True,False,0.57
OSBS_027_2019,True,True,.laz,False,True,False,0.57
OSBS_028_2018,True,True,.laz,False,True,False,0.56
OSBS_028_2019,True,True,.laz,False,True,True,0.57
OSBS_029_2018,True,True,.laz,False,True,False,0.57
OSBS_029_2019,True,True,.laz,False,True,True,0.58
OSBS_030_2019,True,True,.laz,False,True,False,0.55
OSBS_031_2018,True,True,.laz,False,True,False,0.57
OSBS_031_2019,True,True,.laz,False,True,False,0.55
OSBS_032_2018,True,True,.laz,False,True,False,0.57
OSBS_032_2019,True,True,.laz,False,True,True,0.55
OSBS_033_2018,True,True,.laz,False,True,False,0.57
OSBS_033_2019,True,True,.laz,False,True,True,0.56
OSBS_034_2019,True,True,.laz,False,True,False,0.56
OSBS_035_2018,True,True,.laz,False,True,False,0.57
OSBS_035_2019,True,True,.laz,False,True,False,0.57
OSBS_037_2018,True,True,.laz,False,True,False,0.57
OSBS_037_2019,True,True,.laz,False,True,True,0.57
OSBS_038_2019,True,True,.laz,False,True,False,0.57
OSBS_039_2018,True,True,.laz,False,True,False,0.57
OSBS_039_2019,True,True,.laz,False,True,True,0.56
OSBS_040_2018,True,True,.laz,False,True,False,0.57
OSBS_040_2019,True,True,.laz,False,True,True,0.56
OSBS_041_2018,True,True,.laz,False,True,False,0.57
OSBS_041_2019,True,True,.laz,False,True,False,0.57
OSBS_042_2019,True,True,.laz,False,True,False,0.58
OSBS_044_2018,True,True,.laz,False,True,False,0.57
OSBS_044_2019,True,True,.laz,False,True,False,0.57
OSBS_048_2019,True,True,.laz,False,True,False,0.58
OSBS_049_2019,True,True,.laz,False,True,False,0.51
OSBS_050_2018,True,True,.laz,False,True,False,0.45
OSBS_051_2018,True,True,.laz,False,True,False,0.49
OSBS_051_2019,True,True,.laz,False,True,True,0.48
OSBS_103_competition,True,False,,False,False,False,0.57
OSBS_105_competition,True,False,,False,False,False,0.58
OSBS_106_competition,True,False,,False,False,False,0.57
OSBS_107_competition,True,False,,False,False,False,0.57
OSBS_108_competition,True,False,,False,False,False,0.57
OSBS_109_competition,True,False,,False,False,False,0.57
OSBS_111_competition,True,False,,False,False,False,0.57
OSBS_112_competition,True,False,,False,False,False,0.57
OSBS_113_competition,True,False,,False,False,False,0.57
OSBS_114_competition,True,False,,False,False,False,0.57
OSBS_115_competition,True,False,,False,False,False,0.57
OSBS_116_competition,True,False,,False,False,False,0.57
OSBS_117_competition,True,False,,False,False,False,0.57
OSBS_119_competition,True,False,,False,False,False,0.57
OSBS_120_competition,True,False,,False,False,False,0.58
OSBS_121_competition,True,False,,False,False,False,0.58
OSBS_122_competition,True,False,,False,False,False,0.55
OSBS_123_competition,True,False,,False,False,False,0.55
OSBS_125_competition,True,False,,False,False,False,0.57
OSBS_126_competition,True,False,,False,False,False,0.57
OSBS_127_competition,True,False,,False,False,False,0.58
OSBS_130_competition,True,False,,False,False,False,0.56
OSBS_131_competition,True,False,,False,False,False,0.54
OSBS_132_competition,True,False,,False,False,False,0.55
OSBS_133_competition,True,False,,False,False,False,0.58
OSBS_134_competition,True,False,,False,False,False,0.55
OSBS_138_competition,True,False,,False,False,False,0.56
OSBS_139_competition,True,False,,False,False,False,0.56
OSBS_140_competition,True,False,,False,False,False,0.54
OSBS_142_competition,True,False,,False,False,False,0.57
OSBS_154_competition,True,False,,False,False,False,0.58
OSBS_156_competition,True,False,,False,False,False,0.57
OSBS_15_competition,True,False,,False,False,False,0.54
OSBS_160_competition,True,False,,False,False,False,0.57
OSBS_161_competition,True,False,,False,False,False,0.57
OSBS_162_competition,True,False,,False,False,False,0.57
OSBS_163_competition,True,False,,False,False,False,0.57
OSBS_167_competition,True,False,,False,False,False,0.58
OSBS_169_competition,True,False,,False,False,False,0.57
OSBS_170_competition,True,False,,False,False,False,0.57
OSBS_171_competition,True,False,,False,False,False,0.56
OSBS_174_competition,True,False,,False,False,False,0.57
OSBS_176_competition,True,False,,False,False,False,0.58
OSBS_177_competition,True,False,,False,False,False,0.57
OSBS_178_competition,True,False,,False,False,False,0.57
OSBS_17_competition,True,False,,False,False,False,0.55
OSBS_181_competition,True,False,,False,False,False,0.54
OSBS_183_competition,True,False,,False,False,False,0.55
OSBS_18_competition,True,False,,False,False,False,0.55
OSBS_193_competition,True,False,,False,False,False,0.57
OSBS_194_competition,True,False,,False,False,False,0.54
OSBS_199_competition,True,False,,False,False,False,0.56
OSBS_206_competition,True,False,,False,False,False,0.57
OSBS_208_competition,True,False,,False,False,False,0.56
OSBS_209_competition,True,False,,False,False,False,0.56
OSBS_211_competition,True,False,,False,False,False,0.57
OSBS_212_competition,True,False,,False,False,False,0.57
OSBS_213_competition,True,False,,False,False,False,0.53
OSBS_215_competition,True,False,,False,False,False,0.58
OSBS_216_competition,True,False,,False,False,False,0.57
OSBS_217_competition,True,False,,False,False,False,0.57
OSBS_218_competition,True,False,,False,False,False,0.57
OSBS_219_competition,True,False,,False,False,False,0.57
OSBS_220_competition,True,False,,False,False,False,0.54
OSBS_222_competition,True,False,,False,False,False,0.56
OSBS_224_competition,True,False,,False,False,False,0.56
OSBS_228_competition,True,False,,False,False,False,0.55
OSBS_231_competition,True,False,,False,False,False,0.56
OSBS_232_competition,True,False,,False,False,False,0.55
OSBS_233_competition,True,False,,False,False,False,0.55
OSBS_234_competition,True,False,,False,False,False,0.55
OSBS_235_competition,True,False,,False,False,False,0.58
OSBS_237_competition,True,False,,False,False,False,0.57
OSBS_239_competition,True,False,,False,False,False,0.56
OSBS_241_competition,True,False,,False,False,False,0.57
OSBS_242_competition,True,False,,False,False,False,0.56
OSBS_243_competition,True,False,,False,False,False,0.56
OSBS_245_competition,True,False,,False,False,False,0.53
OSBS_246_competition,True,False,,False,False,False,0.55
OSBS_247_competition,True,False,,False,False,False,0.56
OSBS_248_competition,True,False,,False,False,False,0.55
OSBS_249_competition,True,False,,False,False,False,0.58
OSBS_252_competition,True,False,,False,False,False,0.56
OSBS_255_competition,True,False,,False,False,False,0.55
OSBS_257_competition,True,False,,False,False,False,0.57
OSBS_258_competition,True,False,,False,False,False,0.56
OSBS_259_competition,True,False,,False,False,False,0.54
OSBS_25_competition,True,False,,False,False,False,0.57
OSBS_266_competition,True,False,,False,False,False,0.57
OSBS_267_competition,True,False,,False,False,False,0.56
OSBS_268_competition,True,False,,False,False,False,0.57
OSBS_26_competition,True,False,,False,False,False,0.54
OSBS_270_competition,True,False,,False,False,False,0.57
OSBS_272_competition,True,False,,False,False,False,0.57
OSBS_273_competition,True,False,,False,False,False,0.57
OSBS_277_competition,True,False,,False,False,False,0.57
OSBS_278_competition,True,False,,False,False,False,0.56
OSBS_280_competition,True,False,,False,False,False,0.55
OSBS_283_competition,True,False,,False,False,False,0.58
OSBS_284_competition,True,False,,False,False,False,0.56
OSBS_289_competition,True,False,,False,False,False,0.58
OSBS_291_competition,True,False,,False,False,False,0.58
OSBS_292_competition,True,False,,False,False,False,0.57
OSBS_295_competition,True,False,,False,False,False,0.56
OSBS_296_competition,True,False,,False,False,False,0.56
OSBS_29_competition,True,False,,False,False,False,0.57
OSBS_300_competition,True,False,,False,False,False,0.56
OSBS_301_competition,True,False,,False,False,False,0.57
OSBS_302_competition,True,False,,False,False,False,0.57
OSBS_303_competition,True,False,,False,False,False,0.56
OSBS_304_competition,True,False,,False,False,False,0.56
OSBS_305_competition,True,False,,False,False,False,0.56
OSBS_307_competition,True,False,,False,False,False,0.57
OSBS_308_competition,True,False,,False,False,False,0.57
OSBS_309_competition,True,False,,False,False,False,0.57
OSBS_30_competition,True,False,,False,False,False,0.57
OSBS_310_competition,True,False,,False,False,False,0.56
OSBS_312_competition,True,False,,False,False,False,0.55
OSBS_313_competition,True,False,,False,False,False,0.57
OSBS_314_competition,True,False,,False,False,False,0.57
OSBS_316_competition,True,False,,False,False,False,0.56
OSBS_318_competition,True,False,,False,False,False,0.55
OSBS_319_competition,True,False,,False,False,False,0.57
OSBS_31_competition,True,False,,False,False,False,0.55
OSBS_321_competition,True,False,,False,False,False,0.56
OSBS_322_competition,True,False,,False,False,False,0.57
OSBS_324_competition,True,False,,False,False,False,0.56
OSBS_325_competition,True,False,,False,False,False,0.58
OSBS_326_competition,True,False,,False,False,False,0.58
OSBS_329_competition,True,False,,False,False,False,0.57
OSBS_331_competition,True,False,,False,False,False,0.57
OSBS_335_competition,True,False,,False,False,False,0.57
OSBS_339_competition,True,False,,False,False,False,0.51
OSBS_342_competition,True,False,,False,False,False,0.57
OSBS_345_competition,True,False,,False,False,False,0.57
OSBS_34_competition,True,False,,False,False,False,0.56
OSBS_353_competition,True,False,,False,False,False,0.56
OSBS_355_competition,True,False,,False,False,False,0.56
OSBS_357_competition,True,False,,False,False,False,0.57
OSBS_35_competition,True,False,,False,False,False,0.53
OSBS_362_competition,True,False,,False,False,False,0.57
OSBS_363_competition,True,False,,False,False,False,0.58
OSBS_364_competition,True,False,,False,False,False,0.58
OSBS_365_competition,True,False,,False,False,False,0.57
OSBS_366_competition,True,False,,False,False,False,0.58
OSBS_368_competition,True,False,,False,False,False,0.55
OSBS_370_competition,True,False,,False,False,False,0.57
OSBS_373_competition,True,False,,False,False,False,0.56
OSBS_374_competition,True,False,,False,False,False,0.57
OSBS_376_competition,True,False,,False,False,False,0.56
OSBS_377_competition,True,False,,False,False,False,0.57
OSBS_378_competition,True,False,,False,False,False,0.56
OSBS_37_competition,True,False,,False,False,False,0.55
OSBS_380_competition,True,False,,False,False,False,0.56
OSBS_381_competition,True,False,,False,False,False,0.56
OSBS_382_competition,True,False,,False,False,False,0.55
OSBS_384_competition,True,False,,False,False,False,0.58
OSBS_386_competition,True,False,,False,False,False,0.58
OSBS_387_competition,True,False,,False,False,False,0.57
OSBS_38_competition,True,False,,False,False,False,0.48
OSBS_392_competition,True,False,,False,False,False,0.57
OSBS_394_competition,True,False,,False,False,False,0.57
OSBS_396_competition,True,False,,False,False,False,0.56
OSBS_400_competition,True,False,,False,False,False,0.56
OSBS_404_competition,True,False,,False,False,False,0.57
OSBS_407_competition,True,False,,False,False,False,0.58
OSBS_408_competition,True,False,,False,False,False,0.58
OSBS_40_competition,True,False,,False,False,False,0.55
OSBS_410_competition,True,False,,False,False,False,0.57
OSBS_41_competition,True,False,,False,False,False,0.55
OSBS_42_competition,True,False,,False,False,False,0.56
OSBS_43_competition,True,False,,False,False,False,0.55
OSBS_44_competition,True,False,,False,False,False,0.57
OSBS_45_competition,True,False,,False,False,False,0.57
OSBS_46_competition,True,False,,False,False,False,0.56
OSBS_49_competition,True,False,,False,False,False,0.54
OSBS_50_competition,True,False,,False,False,False,0.56
OSBS_52_competition,True,False,,False,False,False,0.53
OSBS_53_competition,True,False,,False,False,False,0.56
OSBS_54_competition,True,False,,False,False,False,0.57
OSBS_56_competition,True,False,,False,False,False,0.57
OSBS_57_competition,True,False,,False,False,False,0.57
OSBS_60_competition,True,False,,False,False,False,0.57
OSBS_61_competition,True,False,,False,False,False,0.57
OSBS_62_competition,True,False,,False,False,False,0.57
OSBS_65_competition,True,False,,False,False,False,0.57
OSBS_68_competition,True,False,,False,False,False,0.52
OSBS_69_competition,True,False,,False,False,False,0.57
OSBS_70_competition,True,False,,False,False,False,0.57
OSBS_72_competition,True,False,,False,False,False,0.57
OSBS_73_competition,True,False,,False,False,False,0.55
OSBS_74_competition,True,False,,False,False,False,0.54
OSBS_75_competition,True,False,,False,False,False,0.55
OSBS_77_competition,True,False,,False,False,False,0.54
OSBS_78_competition,True,False,,False,False,False,0.54
OSBS_79_competition,True,False,,False,False,False,0.52
OSBS_80_competition,True,False,,False,False,False,0.53
OSBS_81_competition,True,False,,False,False,False,0.54
OSBS_82_competition,True,False,,False,False,False,0.57
OSBS_84_competition,True,False,,False,False,False,0.54
OSBS_85_competition,True,False,,False,False,False,0.57
OSBS_86_competition,True,False,,False,False,False,0.57
OSBS_88_competition,True,False,,False,False,False,0.57
OSBS_90_competition,True,False,,False,False,False,0.57
OSBS_92_competition,True,False,,False,False,False,0.57
OSBS_93_competition,True,False,,False,False,False,0.57
OSBS_94_competition,True,False,,False,False,False,0.56
OSBS_95_competition,True,False,,False,False,False,0.56
OSBS_96_competition,True,False,,False,False,False,0.57
PUUM_006_2019,True,True,.laz,False,True,False,0.57
PUUM_007_2019,True,True,.laz,False,True,False,0.58
PUUM_016_2019,True,True,.laz,False,True,False,0.58
PUUM_017_2019,True,True,.laz,False,True,False,0.57
PUUM_019_2019,True,True,.laz,False,True,False,0.54
PUUM_020_2019,True,True,.laz,False,True,False,0.58
PUUM_031_2019,True,True,.laz,False,True,False,0.57
PUUM_034_2019,True,True,.laz,False,True,False,0.57
PUUM_036_2019,True,True,.laz,False,True,False,0.57
RMNP_002_2018,True,True,.laz,False,False,False,0.58
RMNP_003_2018,True,True,.laz,False,False,False,0.57
RMNP_004_2018,True,True,.laz,False,False,False,0.55
RMNP_005_2018,True,True,.laz,False,False,False,0.55
RMNP_006_2018,True,True,.laz,False,False,False,0.56
RMNP_007_2018,True,True,.laz,False,False,False,0.58
RMNP_008_2018,True,True,.laz,False,False,False,0.56
RMNP_009_2018,True,True,.laz,False,False,False,0.57
RMNP_010_2018,True,True,.laz,False,False,False,0.57
RMNP_011_2018,True,True,.laz,False,False,False,0.53
RMNP_012_2018,True,True,.laz,False,False,False,0.55
RMNP_013_2018,True,True,.laz,False,False,False,0.55
RMNP_014_2018,True,True,.laz,False,False,False,0.55
RMNP_017_2018,True,True,.laz,False,False,False,0.56
RMNP_018_2018,True,True,.laz,False,False,False,0.57
RMNP_019_2018,True,True,.laz,False,False,False,0.57
RMNP_020_2018,True,True,.laz,False,False,False,0.55
RMNP_021_2018,True,True,.laz,False,False,False,0.55
RMNP_022_2018,True,True,.laz,False,False,False,0.56
RMNP_023_2018,True,True,.laz,False,False,False,0.57
RMNP_024_2018,True,True,.laz,False,False,False,0.56
RMNP_025_2018,True,True,.laz,False,False,False,0.56
RMNP_026_2018,True,True,.laz,False,False,False,0.55
RMNP_028_2018,True,True,.laz,False,False,False,0.56
RMNP_029_2018,True,True,.laz,False,False,False,0.57
RMNP_030_2018,True,True,.laz,False,False,False,0.53
RMNP_042_2018,True,True,.laz,False,False,False,0.53
RMNP_043_2018,True,True,.laz,False,False,False,0.54
RMNP_047_2018,True,True,.laz,False,False,False,0.51
RMNP_049_2018,True,True,.laz,False,False,False,0.46
SCBI_002_2019,True,True,.laz,False,True,False,0.56
SCBI_004_2019,True,True,.laz,False,True,False,0.57
SCBI_007_2019,True,True,.laz,False,True,False,0.55
SCBI_008_2019,True,True,.laz,False,True,False,0.57
SCBI_010_2019,True,True,.laz,False,True,False,0.54
SCBI_011_2019,True,True,.laz,False,True,False,0.58
SCBI_013_2019,True,True,.laz,False,True,False,0.55
SCBI_014_2019,True,True,.laz,False,True,False,0.56
SCBI_017_2019,True,True,.laz,False,True,False,0.57
SCBI_018_2019,True,True,.laz,False,True,False,0.56
SCBI_019_2019,True,True,.laz,False,True,False,0.55
SCBI_021_2019,True,True,.laz,False,True,False,0.56
SCBI_022_2019,True,True,.laz,False,True,False,0.54
SCBI_023_2019,True,True,.laz,False,True,False,0.55
SCBI_033_2019,True,True,.laz,False,True,False,0.48
SCBI_038_2019,True,True,.laz,False,True,False,0.53
SCBI_045_2019,True,True,.laz,False,True,False,0.56
SCBI_046_2019,True,True,.laz,False,True,True,0.56
SCBI_047_2019,True,True,.laz,False,True,True,0.58
SCBI_048_2019,True,True,.laz,False,True,False,0.56
SCBI_049_2019,True,True,.laz,False,True,False,0.57
SCBI_050_2019,True,True,.laz,False,True,False,0.57
SCBI_051_2019,True,True,.laz,False,True,False,0.56
SCBI_052_2019,True,True,.laz,False,True,False,0.55
SCBI_054_2019,True,True,.laz,False,True,False,0.56
SCBI_056_2019,True,True,.laz,False,True,False,0.57
SCBI_057_2019,True,True,.laz,False,True,False,0.57
SCBI_058_2019,True,True,.laz,False,True,False,0.56
SCBI_061_2019,True,True,.laz,False,True,False,0.55
SCBI_062_2019,True,True,.laz,False,True,False,0.56
SCBI_063_2019,True,True,.laz,False,True,False,0.57
SCBI_064_2019,True,True,.laz,False,True,False,0.57
SCBI_066_2019,True,True,.laz,False,True,False,0.56
SCBI_067_2019,True,True,.laz,False,True,False,0.57
SERC_001_2019,True,True,.laz,False,True,False,0.57
SERC_002_2019,True,True,.laz,False,True,False,0.57
SERC_003_2019,True,True,.laz,False,True,False,0.57
SERC_004_2019,True,True,.laz,False,True,True,0.58
SERC_005_2019,True,True,.laz,False,True,False,0.56
SERC_006_2019,True,True,.laz,False,True,False,0.58
SERC_009_2019,True,True,.laz,False,True,False,0.57
SERC_010_2019,True,True,.laz,False,True,False,0.57
SERC_011_2019,True,True,.laz,False,True,False,0.58
SERC_012_2019,True,True,.laz,False,True,False,0.58
SERC_013_2019,True,True,.laz,False,True,False,0.57
SERC_014_2019,True,True,.laz,False,True,False,0.58
SERC_016_2019,True,True,.laz,False,True,False,0.58
SERC_017_2019,True,True,.laz,False,True,False,0.57
SERC_019_2019,True,True,.laz,False,True,False,0.58
SERC_021_2019,True,True,.laz,False,True,False,0.58
SERC_022_2019,True,True,.laz,False,True,False,0.57
SERC_025_2019,True,True,.laz,False,True,False,0.58
SERC_026_2019,True,True,.laz,False,True,False,0.57
SERC_043_2019,True,True,.laz,False,True,False,0.57
SERC_044_2019,True,True,.laz,False,True,False,0.56
SERC_045_2019,True,True,.laz,False,True,False,0.58
SERC_047_2019,True,True,.laz,False,True,False,0.58
SERC_048_2019,True,True,.laz,False,True,False,0.56
SERC_049_2019,True,True,.laz,False,True,False,0.58
SERC_050_2019,True,True,.laz,False,True,False,0.58
SERC_051_2019,True,True,.laz,False,True,False,0.57
SERC_052_2019,True,True,.laz,False,True,False,0.58
SERC_053_2019,True,True,.laz,False,True,False,0.58
SERC_055_2019,True,True,.laz,False,True,False,0.57
SERC_056_2019,True,True,.laz,False,True,False,0.58
SERC_057_2019,True,True,.laz,False,True,False,0.57
SERC_058_2019,True,True,.laz,False,True,False,0.57
SERC_059_2019,True,True,.laz,False,True,False,0.58
SERC_060_2019,True,True,.laz,False,True,False,0.58
SERC_061_2019,True,True,.laz,False,True,False,0.59
SERC_062_2019,True,True,.laz,False,True,True,0.58
SERC_067_2019,True,True,.laz,False,True,False,0.58
SERC_068_2019,True,True,.laz,False,True,False,0.59
SJER_001_2018,True,True,.laz,False,True,False,0.45
SJER_001_2019,True,True,.laz,False,True,False,0.52
SJER_002_2018,True,True,.laz,False,True,True,0.46
SJER_002_2019,True,True,.laz,False,True,False,0.49
SJER_003_2018,True,True,.laz,False,True,True,0.53
SJER_003_2019,True,True,.laz,False,True,False,0.55
SJER_004_2018,True,True,.laz,False,True,True,0.49
SJER_004_2019,True,True,.laz,False,True,False,0.53
SJER_005_2018,True,True,.laz,False,True,True,0.48
SJER_005_2019,True,True,.laz,False,True,False,0.53
SJER_006_2019,True,True,.laz,False,True,False,0.49
SJER_007_2018,True,True,.laz,False,True,False,0.48
SJER_007_2019,True,True,.laz,False,True,False,0.51
SJER_008_2018,True,True,.laz,False,True,False,0.52
SJER_008_2019,True,True,.laz,False,True,False,0.55
SJER_009_2018,True,True,.laz,False,True,True,0.54
SJER_009_2019,True,True,.laz,False,True,False,0.55
SJER_010_2018,True,True,.laz,False,True,True,0.51
SJER_010_2019,True,True,.laz,False,True,False,0.54
SJER_011_2018,True,True,.laz,False,True,False,0.54
SJER_011_2019,True,True,.laz,False,True,False,0.56
SJER_012_2018,True,True,.laz,False,True,True,0.45
SJER_012_2019,True,True,.laz,False,True,False,0.53
SJER_013_2018,True,True,.laz,False,True,False,0.51
SJER_013_2019,True,True,.laz,False,True,False,0.52
SJER_014_2018,True,True,.laz,False,True,False,0.47
SJER_014_2019,True,True,.laz,False,True,False,0.54
SJER_015_2018,True,True,.laz,False,True,True,0.44
SJER_015_2019,True,True,.laz,False,True,False,0.5
SJER_016_2018,True,True,.laz,False,True,True,0.48
SJER_016_2019,True,True,.laz,False,True,False,0.53
SJER_017_2018,True,True,.laz,False,True,False,0.53
SJER_017_2019,True,True,.laz,False,True,False,0.53
SJER_018_2019,True,True,.laz,False,True,False,0.54
SJER_019_2019,True,True,.laz,False,True,False,0.46
SJER_020_2019,True,True,.laz,False,True,False,0.49
SJER_021_2018,True,True,.laz,False,True,True,0.53
SJER_021_2019,True,True,.laz,False,True,False,0.56
SJER_022_2018,True,True,.laz,False,True,True,0.48
SJER_022_2019,True,True,.laz,False,True,False,0.5
SJER_023_2019,True,True,.laz,False,True,False,0.53
SJER_024_2018,True,True,.laz,False,True,False,0.5
SJER_024_2019,True,True,.laz,False,True,False,0.52
SJER_025_2018,True,True,.laz,False,True,True,0.52
SJER_025_2019,True,True,.laz,False,True,False,0.51
SJER_026_2018,True,True,.laz,False,True,True,0.51
SJER_026_2019,True,True,.laz,False,True,False,0.53
SJER_027_2018,True,True,.laz,False,True,False,0.51
SJER_027_2019,True,True,.laz,False,True,False,0.51
SJER_028_2018,True,True,.laz,False,True,False,0.5
SJER_028_2019,True,True,.laz,False,True,False,0.56
SJER_029_2018,True,True,.laz,False,True,False,0.48
SJER_029_2019,True,True,.laz,False,True,False,0.53
SJER_030_2018,True,True,.laz,False,True,False,0.52
SJER_030_2019,True,True,.laz,False,True,False,0.54
SJER_045_2018,True,True,.laz,False,True,True,0.53
SJER_045_2019,True,True,.laz,False,True,False,0.55
SJER_046_2018,True,True,.laz,False,True,True,0.51
SJER_046_2019,True,True,.laz,False,True,False,0.51
SJER_048_2018,True,True,.laz,False,True,True,0.51
SJER_048_2019,True,True,.laz,False,True,False,0.55
SJER_049_2018,True,True,.laz,False,True,True,0.49
SJER_049_2019,True,True,.laz,False,True,False,0.52
SJER_050_2018,True,True,.laz,False,True,True,0.52
SJER_050_2019,True,True,.laz,False,True,False,0.55
SJER_051_2018,True,True,.laz,False,True,True,0.53
SJER_051_2019,True,True,.laz,False,True,False,0.54
SJER_052_2018,True,True,.laz,False,True,True,0.52
SJER_052_2019,True,True,.laz,False,True,False,0.56
